,bill_resolution_type,bill_type,bill_type_label,congress,current_status,current_status_date,current_status_description,current_status_label,display_number,docs_house_gov_postdate,id,introduced_date,is_alive,is_current,link,lock_title,major_actions,noun,number,senate_floor_schedule_postdate,sliplawnum,sliplawpubpriv,source,source_link,sponsor.bioguideid,sponsor.birthday,sponsor.cspanid,sponsor.firstname,sponsor.gender,sponsor.gender_label,sponsor.id,sponsor.lastname,sponsor.link,sponsor.middlename,sponsor.name,sponsor.namemod,sponsor.nickname,sponsor.osid,sponsor.pvsid,sponsor.sortname,sponsor.twitterid,sponsor.youtubeid,sponsor_role.caucus,sponsor_role.congress_numbers,sponsor_role.current,sponsor_role.description,sponsor_role.district,sponsor_role.enddate,sponsor_role.extra,sponsor_role.extra.address,sponsor_role.extra.contact_form,sponsor_role.extra.fax,sponsor_role.extra.office,sponsor_role.id,sponsor_role.leadership_title,sponsor_role.party,sponsor_role.person,sponsor_role.phone,sponsor_role.role_type,sponsor_role.role_type_label,sponsor_role.senator_class,sponsor_role.senator_class_label,sponsor_role.senator_rank,sponsor_role.startdate,sponsor_role.state,sponsor_role.title,sponsor_role.title_long,sponsor_role.website,thomas_link,title,title_without_number,titles,clean_title
62,bill,senate_bill,S.,110,prov_kill_cloturefailed,2008-07-26,"This bill was introduced in a previous session of Congress but was killed due to a failed vote for cloture, under a fast-track vote called ""suspension"", or while resolving differences on July 26, 2008.",Failed Cloture,S. 3186,,139622,2008-06-24,False,False,https://www.govtrack.us/congress/bills/110/s3186,False,"[[datetime.datetime(2008, 6, 25, 0, 0), 3, Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 835., <calendar datetime=""2008-06-25"" state=""REPORTED"" calendar=""Senate Legislative"" under=""General Orders"" number=""835"">
      <text>Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 835.</text>
    </calendar>
    ], [datetime.datetime(2008, 7, 26, 0, 0), 13, Cloture on the motion to proceed to the measure not invoked in Senate by Yea-Nay Vote. 50 - 35. Record Vote Number: 187., <vote-aux how=""roll"" type=""cloture"" roll=""187"" datetime=""2008-07-26"" where=""s"" result=""fail"" state=""PROV_KILL:CLOTUREFAILED"">
      <text>Cloture on the motion to proceed to the measure not invoked in Senate by Yea-Nay Vote. 50 - 35. Record Vote Number: 187.</text>
      <reference ref=""CR S7506-7509"" label=""consideration""/>
      <reference ref=""CR S7508"" label=""text""/>
    </vote-aux>
    ]]",bill,3186,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:s3186:,S. 3186 (110th): Warm in Winter and Cool in Summer Act,Warm in Winter and Cool in Summer Act,"[[short, introduced, Warm in Winter and Cool in Summer Act], [official, introduced, A bill to provide funding for the Low-Income Home Energy Assistance Program.]]",Warm in Winter and Cool in Summer Act
63,bill,senate_bill,S.,110,referred,2007-09-07,"This bill was introduced on September 7, 2007, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 2031,,139720,2007-09-07,False,False,https://www.govtrack.us/congress/bills/110/s2031,False,"[[datetime.datetime(2007, 9, 7, 0, 0), 2, Read twice and referred to the Committee on Finance., <action datetime=""2007-09-07"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Finance.</text>
    </action>
  ]]",bill,2031,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:s2031:,S. 2031 (110th): States’ Right To Innovate in Health Care Act of 2007,States’ Right To Innovate in Health Care Act of 2007,"[[short, introduced, States' Right To Innovate in Health Care Act of 2007], [official, introduced, A bill to amend the Social Security Act to provide grants and flexibility through demonstration projects for States to provide universal, comprehensive, cost-effective systems of health care coverage, with simplified administration.]]",States’ Right To Innovate in Health Care Act of 2007
64,bill,senate_bill,S.,110,referred,2007-12-04,"This bill was introduced on December 4, 2007, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 2405,,140069,2007-12-04,False,False,https://www.govtrack.us/congress/bills/110/s2405,False,"[[datetime.datetime(2007, 12, 4, 0, 0), 2, Read twice and referred to the Committee on Appropriations., <action datetime=""2007-12-04"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Appropriations.</text>
    </action>
  ]]",bill,2405,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:s2405:,S. 2405 (110th): Keeping Americans Warm Act of 2007,Keeping Americans Warm Act of 2007,"[[short, introduced, Keeping Americans Warm Act of 2007], [official, introduced, A bill to provide additional appropriations for payments under section 2604(e) of the Low-Income Home Energy Assistance Act of 1981.]]",Keeping Americans Warm Act of 2007
65,bill,senate_bill,S.,110,referred,2008-11-19,"This bill was introduced on November 19, 2008, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 3694,,140077,2008-11-19,False,False,https://www.govtrack.us/congress/bills/110/s3694,False,"[[datetime.datetime(2008, 11, 19, 0, 0), 2, Read twice and referred to the Committee on Banking, Housing, and Urban Affairs., <action datetime=""2008-11-19"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.</text>
    </action>
  ]]",bill,3694,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:s3694:,"S. 3694 (110th): A bill to amend the Emergency Economic Stabilization Act to limit obligations to $350,000,000,000, absent majority approval by the Congress.","A bill to amend the Emergency Economic Stabilization Act to limit obligations to $350,000,000,000, absent majority approval by the Congress.","[[official, introduced, A bill to amend the Emergency Economic Stabilization Act to limit obligations to $350,000,000,000, absent majority approval by the Congress.]]","A bill to amend the Emergency Economic Stabilization Act to limit obligations to $350,000,000,000, absent majority approval by the Congress."
66,bill,senate_bill,S.,110,referred,2007-06-07,"This bill was introduced on June 7, 2007, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 1564,,146373,2007-06-07,False,False,https://www.govtrack.us/congress/bills/110/s1564,False,"[[datetime.datetime(2007, 6, 7, 0, 0), 2, Read twice and referred to the Committee on Finance., <action datetime=""2007-06-07"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Finance.</text>
    </action>
    ]]",bill,1564,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:s1564:,S. 1564 (110th): All Healthy Children Act of 2007,All Healthy Children Act of 2007,"[[short, introduced, All Healthy Children Act of 2007], [official, introduced, A bill to amend the Social Security Act to provide health insurance converge for children and pregnant and post-partum women throughout the United States by combining the children and pregnant women health coverage under Medicaid and SCHIP into a new All Healthy Children Program, and for other purposes.]]",All Healthy Children Act of 2007
67,bill,senate_bill,S.,110,referred,2007-08-02,"This bill was introduced on August 2, 2007, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 1982,,143443,2007-08-02,False,False,https://www.govtrack.us/congress/bills/110/s1982,False,"[[datetime.datetime(2007, 8, 2, 0, 0), 2, Read twice and referred to the Committee on Banking, Housing, and Urban Affairs., <action datetime=""2007-08-02"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.</text>
    </action>
  ]]",bill,1982,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:s1982:,S. 1982 (110th): United States Employee Ownership Bank Act,United States Employee Ownership Bank Act,"[[short, introduced, United States Employee Ownership Bank Act], [official, introduced, A bill to provide for the establishment of the United States Employee Ownership Bank, and for other purposes.]]",United States Employee Ownership Bank Act
68,bill,senate_bill,S.,110,referred,2007-10-19,"This bill was introduced on October 19, 2007, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 2210,,143662,2007-10-19,False,False,https://www.govtrack.us/congress/bills/110/s2210,False,"[[datetime.datetime(2007, 10, 19, 0, 0), 2, Read twice and referred to the Committee on Health, Education, Labor, and Pensions., <action datetime=""2007-10-19"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Health, Education, Labor, and Pensions.</text>
    </action>
  ]]",bill,2210,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:s2210:,S. 2210 (110th): Medical Innovation Prize Act of 2007,Medical Innovation Prize Act of 2007,"[[short, introduced, Medical Innovation Prize Act of 2007], [official, introduced, A bill to provide incentives for investment in research and development for new medicines, to enhance access to new medicines, and for other purposes.]]",Medical Innovation Prize Act of 2007
69,resolution,senate_resolution,S.Res.,110,referred,2008-04-09,"This resolution was introduced on April 9, 2008, in a previous session of Congress, but was not enacted.",Referred to Committee,S.Res. 509,,140591,2008-04-09,False,False,https://www.govtrack.us/congress/bills/110/sres509,False,"[[datetime.datetime(2008, 4, 9, 0, 0), 2, Referred to the Committee on Health, Education, Labor, and Pensions., <action datetime=""2008-04-09"" state=""REFERRED"">
      <text>Referred to the Committee on Health, Education, Labor, and Pensions.</text>
      <reference ref=""CR S2821"" label=""text of measure as introduced""/>
    </action>
  ]]",resolution,509,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:sres509:,"S.Res. 509 (110th): A resolution recognizing the week of April 7, 2008 to April 13, 2008, as “National Public Health Week”.","A resolution recognizing the week of April 7, 2008 to April 13, 2008, as “National Public Health Week”.","[[official, introduced, A resolution recognizing the week of April 7, 2008 to April 13, 2008, as ""National Public Health Week"".]]","A resolution recognizing the week of April 7, 2008 to April 13, 2008, as “National Public Health Week”."
70,bill,senate_bill,S.,110,referred,2008-07-07,"This bill was introduced on July 7, 2008, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 3224,,141792,2008-07-07,False,False,https://www.govtrack.us/congress/bills/110/s3224,False,"[[datetime.datetime(2008, 7, 7, 0, 0), 2, Read twice and referred to the Committee on Energy and Natural Resources., <action datetime=""2008-07-07"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Energy and Natural Resources.</text>
    </action>
  ]]",bill,3224,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d110:s3224:,S. 3224 (110th): 10 Million-Solar Roofs Act of 2008,10 Million-Solar Roofs Act of 2008,"[[short, introduced, 10 Million-Solar Roofs Act of 2008], [official, introduced, A bill to increase the quantity of solar photovoltaic electricity by providing rebates for the purchase and installation of an additional 10,000,000 photovoltaic systems by 2018.]]",10 Million-Solar Roofs Act of 2008
71,bill,senate_bill,S.,111,referred,2009-01-09,"This bill was introduced on January 9, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 198,,522,2009-01-09,False,False,https://www.govtrack.us/congress/bills/111/s198,False,"[[datetime.datetime(2009, 1, 9, 0, 0), 2, Read twice and referred to the Committee on Environment and Public Works., <action datetime=""2009-01-09"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Environment and Public Works.</text>
    </action>
  ]]",bill,198,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s198:,"S. 198 (111th): A bill to direct the Secretary of Transportation to waive non-Federal share requirements for certain transportation programs and activities through September 30, 2009.","A bill to direct the Secretary of Transportation to waive non-Federal share requirements for certain transportation programs and activities through September 30, 2009.","[[official, introduced, A bill to direct the Secretary of Transportation to waive non-Federal share requirements for certain transportation programs and activities through September 30, 2009.]]","A bill to direct the Secretary of Transportation to waive non-Federal share requirements for certain transportation programs and activities through September 30, 2009."
72,bill,senate_bill,S.,111,referred,2009-04-02,"This bill was introduced on April 2, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 820,,771,2009-04-02,False,False,https://www.govtrack.us/congress/bills/111/s820,False,"[[datetime.datetime(2009, 4, 2, 0, 0), 2, Read twice and referred to the Committee on Veterans' Affairs., <action datetime=""2009-04-02"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Veterans' Affairs.</text>
    </action>
    ]]",bill,820,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s820:,S. 820 (111th): Veterans Mobility Enhancement Act of 2009,Veterans Mobility Enhancement Act of 2009,"[[short, introduced, Veterans Mobility Enhancement Act of 2009], [official, introduced, A bill to amend title 38, United States Code, to enhance the automobile assistance allowance for veterans, and for other purposes.]]",Veterans Mobility Enhancement Act of 2009
73,bill,senate_bill,S.,111,referred,2009-12-18,"This bill was introduced on December 18, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 2910,,9111,2009-12-18,False,False,https://www.govtrack.us/congress/bills/111/s2910,False,"[[datetime.datetime(2009, 12, 18, 0, 0), 2, Read twice and referred to the Committee on the Judiciary., <action datetime=""2009-12-18"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on the Judiciary.</text>
    </action>
  ]]",bill,2910,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s2910:,S. 2910 (111th): Increasing American Wages and Benefits Act of 2010,Increasing American Wages and Benefits Act of 2010,"[[short, introduced, Increasing American Wages and Benefits Act of 2010], [short-partial, introduced, Indentured Servitude Abolition Act of 2010], [official, introduced, A bill to increase wages and benefits of blue collar workers by strengthening labor provisions in the H-2B program, to provide for labor recruiter accountability, and for other purposes.]]",Increasing American Wages and Benefits Act of 2010
74,bill,senate_bill,S.,111,referred,2009-12-18,"This bill was introduced on December 18, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 2914,,9374,2009-12-18,False,False,https://www.govtrack.us/congress/bills/111/s2914,False,"[[datetime.datetime(2009, 12, 18, 0, 0), 2, Read twice and referred to the Committee on Banking, Housing, and Urban Affairs., <action datetime=""2009-12-18"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.</text>
    </action>
  ]]",bill,2914,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s2914:,S. 2914 (111th): United States Employee Ownership Bank Act,United States Employee Ownership Bank Act,"[[short, introduced, United States Employee Ownership Bank Act], [official, introduced, A bill to provide for the establishment of the United States Employee Ownership Bank, and for other purposes.]]",United States Employee Ownership Bank Act
75,bill,senate_bill,S.,111,referred,2009-10-05,"This bill was introduced on October 5, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 1753,,9608,2009-10-05,False,False,https://www.govtrack.us/congress/bills/111/s1753,False,"[[datetime.datetime(2009, 10, 5, 0, 0), 2, Read twice and referred to the Committee on Veterans' Affairs., <action datetime=""2009-10-05"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Veterans' Affairs.</text>
    </action>
    ]]",bill,1753,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s1753:,S. 1753 (111th): Disabled Veteran Caregiver Housing Assistance Act of 2009,Disabled Veteran Caregiver Housing Assistance Act of 2009,"[[short, introduced, Disabled Veteran Caregiver Housing Assistance Act of 2009], [official, introduced, A bill to amend title 38, United States Code, to increase assistance for disabled veterans who are temporarily residing in housing owned by a family member, and for other purposes.]]",Disabled Veteran Caregiver Housing Assistance Act of 2009
76,bill,senate_bill,S.,111,referred,2010-12-15,"This bill was introduced on December 15, 2010, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 4030,,9993,2010-12-15,False,False,https://www.govtrack.us/congress/bills/111/s4030,False,"[[datetime.datetime(2010, 12, 15, 0, 0), 2, Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry., <action datetime=""2010-12-15"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry.</text>
    </action>
  ]]",bill,4030,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s4030:,"S. 4030 (111th): A bill to amend the Food, Conservation, and Energy Act of 2008 to establish a community-supported agriculture promotion program.","A bill to amend the Food, Conservation, and Energy Act of 2008 to establish a community-supported agriculture promotion program.","[[official, introduced, A bill to amend the Food, Conservation, and Energy Act of 2008 to establish a community-supported agriculture promotion program.]]","A bill to amend the Food, Conservation, and Energy Act of 2008 to establish a community-supported agriculture promotion program."
77,bill,senate_bill,S.,111,referred,2009-02-26,"This bill was introduced on February 26, 2009, in a previous session of Congress, but was not enacted.",Referred to Committee,S. 486,,3502,2009-02-26,False,False,https://www.govtrack.us/congress/bills/111/s486,False,"[[datetime.datetime(2009, 2, 26, 0, 0), 2, Read twice and referred to the Committee on Health, Education, Labor, and Pensions., <action datetime=""2009-02-26"" state=""REFERRED"">
      <text>Read twice and referred to the Committee on Health, Education, Labor, and Pensions.</text>
    </action>
  ]]",bill,486,,,,thomas-congproj,,S000033,1941-09-08,994,Bernard,male,Male,400357,Sanders,https://www.govtrack.us/congress/members/bernard_sanders/400357,,Sen. Bernard “Bernie” Sanders [I-VT],,Bernie,N00000528,27110,"Sanders, Bernard “Bernie” (Sen.) [I-VT]",SenSanders,senatorsanders,,"[110, 111, 112]",False,Senator from Vermont,,2013-01-03,,332 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,http://www.sanders.senate.gov/contact/,202-228-0776,332 Dirksen Senate Office Building,3012,,Independent,400357,202-224-5141,senator,Senator,class1,Class 1,,2007-01-04,VT,Sen.,Senator,http://sanders.senate.gov/,http://thomas.loc.gov/cgi-bin/bdquery/z?d111:s486:,S. 486 (111th): Access for All America Act,Access for All America Act,"[[short, introduced, Access for All America Act], [official, introduced, A bill to achieve access to comprehensive primary health care services for all Americans and to reform the organization of primary care delivery through an expansion of the Community Health Center and National Health Service Corps programs.]]",Access for All America Act
